Time,Open,High,Low,Close,Volume
2017-08-17 06:59:59.999000,4261.48000000,4328.69000000,4261.32000000,4315.32000000,70.41592500
2017-08-17 12:59:59.999000,4330.29000000,4485.39000000,4287.41000000,4427.30000000,75.29282200
2017-08-17 18:59:59.999000,4436.06000000,4485.39000000,4235.45000000,4289.24000000,301.68570400
2017-08-18 00:59:59.999000,4289.24000000,4369.69000000,4200.74000000,4285.08000000,347.75592600
2017-08-18 06:59:59.999000,4285.08000000,4340.62000000,4134.61000000,4313.56000000,391.15984400
2017-08-18 12:59:59.999000,4313.56000000,4371.52000000,4247.75000000,4340.31000000,329.56235700
2017-08-18 18:59:59.999000,4320.52000000,4340.31000000,4066.53000000,4193.35000000,283.69967400
2017-08-19 00:59:59.999000,4171.17000000,4297.75000000,3938.77000000,4108.37000000,195.46638900
2017-08-19 06:59:59.999000,4108.37000000,4184.69000000,4027.83000000,4077.00000000,138.37787400
2017-08-19 12:59:59.999000,4077.00000000,4082.25000000,3850.00000000,3957.60000000,160.14069500
2017-08-19 18:59:59.999000,3945.12000000,4100.00000000,3928.89000000,4027.37000000,54.66930300
2017-08-20 00:59:59.999000,4013.69000000,4149.99000000,4013.69000000,4139.98000000,28.12189100
2017-08-20 06:59:59.999000,4120.98000000,4142.16000000,4044.00000000,4117.41000000,18.16358200
2017-08-20 12:59:59.999000,4117.41000000,4211.08000000,4032.62000000,4106.53000000,53.07155400
2017-08-20 18:59:59.999000,4106.53000000,4150.00000000,4063.35000000,4129.00000000,101.69690800
2017-08-21 00:59:59.999000,4129.32000000,4185.94000000,4069.13000000,4086.29000000,294.15097800
2017-08-21 06:59:59.999000,4069.13000000,4119.62000000,4011.02000000,4016.90000000,327.50921700
2017-08-21 12:59:59.999000,4011.04000000,4088.12000000,3953.40000000,4023.11000000,194.78236900
2017-08-21 18:59:59.999000,4023.11000000,4029.06000000,3911.79000000,4016.20000000,56.15186700
2017-08-22 00:59:59.999000,3997.57000000,4070.49000000,3918.80000000,4016.00000000,113.29960700
2017-08-22 06:59:59.999000,4016.00000000,4016.00000000,3400.00000000,3626.99000000,157.85077500
2017-08-22 12:59:59.999000,3619.95000000,3920.31000000,3619.95000000,3866.48000000,345.78732600
